  0000178c:  59 42 00 00 00 00 00 00                         MTC 0x42
  00001795:  99 01                                           MODE.Exec 64
  00001797:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  000017a0:  0c                                              TNT TN (2)
  000017a1:  2d f7 8e                                        TIP 0x8ef7 (1)
  000017a4:  04 00 00 00                                     TNT N (1)
  000017a8:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  000017ad:  59 43                                           MTC 0x43
  000017af:  04 00 00 00 00 00 00 00                         TNT N (1)
  000017b7:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  000017c7:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  000017d0:  f0                                              TNT TTTNNN (6)
  000017d1:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000017d6:  59 44                                           MTC 0x44
  000017d8:  59 45                                           MTC 0x45
  000017da:  0a                                              TNT NT (2)
  000017db:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  000017e0:  60                                              TNT TNNNN (5)
  000017e1:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000017e6:  06 00                                           TNT T (1)
  000017e8:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  000017ed:  80                                              TNT NNNNNN (6)
  000017ee:  04 00                                           TNT N (1)
  000017f0:  2d 58 d9                                        TIP 0xd958 (1)
  000017f3:  e2                                              TNT TTNNNT (6)
  000017f4:  59 46                                           MTC 0x46
  000017f6:  fc 00                                           TNT TTTTTN (6)
  000017f8:  2d a5 d5                                        TIP 0xd5a5 (1)
  000017fb:  ac                                              TNT NTNTTN (6)
  000017fc:  da                                              TNT TNTTNT (6)
  000017fd:  50 00 00                                        TNT NTNNN (5)
  00001800:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00001805:  ba                                              TNT NTTTNT (6)
  00001806:  aa                                              TNT NTNTNT (6)
  00001807:  08                                              TNT NN (2)
  00001808:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  0000180d:  32 00 00                                        TNT TNNT (4)
  00001810:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  00001815:  04 00 00                                        TNT N (1)
  00001818:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  0000181d:  10 00 00                                        TNT NNN (3)
  00001820:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00001825:  0a 00 00                                        TNT NT (2)
  00001828:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  0000182d:  08 00 00                                        TNT NN (2)
  00001830:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00001835:  06 00 00                                        TNT T (1)
  00001838:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  0000183d:  84                                              TNT NNNNTN (6)
  0000183e:  0c 00                                           TNT TN (2)
  00001840:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  00001845:  04 00                                           TNT N (1)
  00001847:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  00001857:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  00001860:  10                                              TNT NNN (3)
  00001861:  59 47                                           MTC 0x47
  00001863:  01                                              TIP.PGD no ip
  00001864:  59 48                                           MTC 0x48
  00001866:  59 49                                           MTC 0x49
  00001868:  59 4a                                           MTC 0x4a
  0000186a:  59 4b                                           MTC 0x4b
  0000186c:  59 4c                                           MTC 0x4c
  0000186e:  59 4d                                           MTC 0x4d
  00001870:  59 4e                                           MTC 0x4e
  00001872:  59 4f                                           MTC 0x4f
  00001874:  59 50                                           MTC 0x50
  00001876:  59 51                                           MTC 0x51
  00001878:  59 52                                           MTC 0x52
  0000187a:  59 53                                           MTC 0x53
  0000187c:  59 54 00 00                                     MTC 0x54
  00001880:  59 7a 00 00 00 00                               MTC 0x7a
  00001886:  19 68 0b 1f a9 56 06 00                         TSC 0x656a91f0b68
  00001896:  02 73 79 82 00 5c 00 00                         TMA CTC 0x8279 FC 0x5c
  000018a0:  02 03 2e 00                                     CBR 0x2e
  000018a4:  59 7b                                           MTC 0x7b
  000018a6:  59 7c                                           MTC 0x7c
  000018a8:  59 7d                                           MTC 0x7d
  000018aa:  59 7e 00                                        MTC 0x7e
  000018ad:  99 01                                           MODE.Exec 64
  000018af:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  000018b8:  06                                              TNT T (1)
  000018b9:  59 7f                                           MTC 0x7f
  000018bb:  04                                              TNT N (1)
  000018bc:  2d f7 8e                                        TIP 0x8ef7 (1)
  000018bf:  04                                              TNT N (1)
  000018c0:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  000018c5:  04 00                                           TNT N (1)
  000018c7:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  000018d0:  59 80 00 00 00 00 00                            MTC 0x80
  000018d7:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  000018e0:  f0                                              TNT TTTNNN (6)
  000018e1:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  000018e6:  59 81                                           MTC 0x81
  000018e8:  0a                                              TNT NT (2)
  000018e9:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  000018ee:  60 00                                           TNT TNNNN (5)
  000018f0:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  000018f5:  06 00 00                                        TNT T (1)
  000018f8:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  000018fd:  80                                              TNT NNNNNN (6)
